"main_sound","level","hanja","meaning","radical","strokes","total_strokes","unicode_decimal","unicode_hex","unicode_escape"
"요","4급Ⅱ","謠","[[['노래'], ['요']]]","言","10","17","35616","8B20","U+8B20"
"요","3급","遙","[[['멀'], ['요']]]","辵","10","14","36953","9059","U+9059"
"요","3급","腰","[[['허리'], ['요']]]","肉","9","13","33136","8170","U+8170"
"요","3급","搖","[[['흔들'], ['요']]]","手","10","13","25622","6416","U+6416"
"요","2급","妖","[[['요사할'], ['요']]]","女","4","7","22934","5996","U+5996"
"요","2급","姚","[[['예쁠'], ['요']]]","女","6","9","23002","59DA","U+59DA"
"요","2급","堯","[[['요임금'], ['요']]]","土","9","12","22575","582F","U+582F"
"요","2급","耀","[[['빛날'], ['요']]]","羽","14","20","32768","8000","U+8000"
"요","1급","擾","[[['시끄러울'], ['요']]]","手","15","18","25854","64FE","U+64FE"
"요","1급","窈","[[['고요할'], ['요']]]","穴","5","10","31368","7A88","U+7A88"
"요","1급","窯","[[['기와가마'], ['요']]]","穴","10","15","31407","7AAF","U+7AAF"
"요","1급","邀","[[['맞을'], ['요']]]","辵","13","17","36992","9080","U+9080"
"요","1급","饒","[[['넉넉할'], ['요']]]","食","12","21","39250","9952","U+9952"
"요","1급","僥","[[['요행'], ['요']]]","人","12","14","20709","50E5","U+50E5"
"요","1급","凹","[[['오목할'], ['요']]]","凵","3","5","20985","51F9","U+51F9"
"요","1급","拗","[[['우길'], ['요']]]","手","5","8","25303","62D7","U+62D7"
"요","1급","夭","[[['일찍죽을'], ['요']]]","大","1","4","22829","592D","U+592D"
"요","특급Ⅱ","瑤","[[['아름다운옥'], ['요']]]","玉","10","14","29796","7464","U+7464"
"요","특급Ⅱ","繞","[[['두를'], ['요']]]","糸","12","18","32350","7E5E","U+7E5E"
"요","특급Ⅱ","繇","[[['성할'], ['요']], [['부드러울'], ['유']]]","糸","11","17","32327","7E47","U+7E47"
"요","특급Ⅱ","橈","[[['노', '꺾어질'], ['요']]]","木","12","16","27208","6A48","U+6A48"
"요","특급Ⅱ","蟯","[[['요충'], ['요']]]","虫","12","18","34799","87EF","U+87EF"
"요","특급Ⅱ","嶢","[[['높을'], ['요']]]","山","12","15","23970","5DA2","U+5DA2"
"요","특급Ⅱ","燿","[[['비칠', '빛날'], ['요']]]","火","14","18","29183","71FF","U+71FF"
"요","특급","徭","[[['구실'], ['요']]]","彳","10","13","24493","5FAD","U+5FAD"
"요","특급","蕘","[[['나무할'], ['요']]]","艸","12","16","34136","8558","U+8558"
"요","특급","喓","[[['벌레소리'], ['요']]]","口","9","12","21907","5593","U+5593"
"요","특급","殀","[[['일찍죽을'], ['요']]]","歹","4","8","27520","6B80","U+6B80"
"요","특급","葽","[[['아기풀'], ['요']]]","艸","9","13","33917","847D","U+847D"
"요","특급","鷕","[[['암꿩이울'], ['요']]]","鳥","11","22","40405","9DD5","U+9DD5"
"요","특급","徼","[[['구할'], ['요']], [['변방'], ['교']]]","彳","13","16","24508","5FBC","U+5FBC"
"욕","5급","浴","[[['목욕할'], ['욕']]]","水","7","10","28020","6D74","U+6D74"
"욕","3급Ⅱ","慾","[[['욕심'], ['욕']]]","心","11","15","24958","617E","U+617E"
"욕","3급Ⅱ","欲","[[['하고자할'], ['욕']]]","欠","7","11","27442","6B32","U+6B32"
"욕","3급Ⅱ","辱","[[['욕될'], ['욕']]]","辰","3","10","36785","8FB1","U+8FB1"
"욕","특급Ⅱ","縟","[[['화문놓을'], ['욕']]]","糸","10","16","32287","7E1F","U+7E1F"
"욕","특급Ⅱ","褥","[[['요[藉]'], ['욕']]]","衣","10","15","35109","8925","U+8925"
"용","6급Ⅱ","勇","[[['날랠'], ['용']]]","力","7","9","21191","52C7","U+52C7"
"용","6급Ⅱ","用","[[['쓸'], ['용']]]","用","0","5","29992","7528","U+7528"
"용","4급Ⅱ","容","[[['얼굴'], ['용']]]","宀","7","10","23481","5BB9","U+5BB9"
"용","3급","庸","[[['떳떳할'], ['용']]]","广","8","11","24248","5EB8","U+5EB8"
"용","2급","熔","[[['녹을'], ['용']]]","火","10","14","29076","7194","U+7194"
"용","2급","傭","[[['품팔'], ['용']]]","人","11","13","20653","50AD","U+50AD"
"용","2급","瑢","[[['패옥소리'], ['용']]]","玉","10","14","29794","7462","U+7462"
"용","2급","溶","[[['녹을'], ['용']]]","水","10","13","28342","6EB6","U+6EB6"
"용","2급","鎔","[[['쇠녹일'], ['용']]]","金","10","18","37780","9394","U+9394"
"용","2급","鏞","[[['쇠북'], ['용']]]","金","11","19","37854","93DE","U+93DE"
"용","1급","踊","[[['뛸'], ['용']]]","足","7","14","36362","8E0A","U+8E0A"
"용","1급","蓉","[[['연꽃'], ['용']]]","艸","10","14","33993","84C9","U+84C9"
"용","1급","茸","[[['풀날'], ['용']], [['버섯'], ['이']]]","艸","6","10","33592","8338","U+8338"
"용","1급","聳","[[['솟을'], ['용']]]","耳","11","17","32883","8073","U+8073"
"용","1급","涌","[[['물 솟을'], ['용']]]","水","7","10","28044","6D8C","U+6D8C"
"용","특급Ⅱ","冗","[[['한산할', '번잡할[宂]'], ['용']]]","冖","2","4","20887","5197","U+5197"
"용","특급Ⅱ","榕","[[['나무이름'], ['용']]]","木","10","14","27029","6995","U+6995"
"용","특급Ⅱ","俑","[[['허수아비'], ['용']]]","人","7","9","20433","4FD1","U+4FD1"
"용","특급Ⅱ","墉","[[['담[垣]'], ['용']]]","土","11","14","22665","5889","U+5889"
"용","특급Ⅱ","甬","[[['종꼭지'], ['용']]]","用","2","7","29996","752C","U+752C"
"용","특급Ⅱ","湧","[[['물솟을[涌]'], ['용']]]","水","9","12","28263","6E67","U+6E67"
"용","특급Ⅱ","埇","[[['길돋울'], ['용']]]","土","7","10","22471","57C7","U+57C7"
"용","특급Ⅱ","慂","[[['권할'], ['용']]]","心","10","14","24898","6142","U+6142"
"용","특급","鄘","[[['나라이름'], ['용']]]","邑","11","14","37144","9118","U+9118"
"용","특급","宂","[[['일없을', '번잡할'], ['용']]]","宀","2","5","23426","5B82","U+5B82"
"용","특급","踴","[[['뛸'], ['용']]]","足","9","16","36404","8E34","U+8E34"
"우","7급Ⅱ","右","[[['오를', '오른(쪽)'], ['우']]]","口","2","5","21491","53F3","U+53F3"
"우","5급Ⅱ","友","[[['벗'], ['우']]]","又","2","4","21451","53CB","U+53CB"
"우","5급Ⅱ","雨","[[['비'], ['우']]]","雨","0","8","38632","96E8","U+96E8"
"우","5급","牛","[[['소'], ['우']]]","牛","0","4","29275","725B","U+725B"
"우","4급","優","[[['넉넉할'], ['우']]]","人","15","17","20778","512A","U+512A"
"우","4급","遇","[[['만날'], ['우']]]","辵","9","13","36935","9047","U+9047"
"우","4급","郵","[[['우편'], ['우']]]","邑","8","11","37109","90F5","U+90F5"
"우","3급Ⅱ","憂","[[['근심'], ['우']]]","心","11","15","24962","6182","U+6182"
"우","3급Ⅱ","偶","[[['짝'], ['우']]]","人","9","11","20598","5076","U+5076"
"우","3급Ⅱ","宇","[[['집'], ['우']]]","宀","3","6","23431","5B87","U+5B87"
"우","3급Ⅱ","愚","[[['어리석을'], ['우']]]","心","9","13","24858","611A","U+611A"
"우","3급Ⅱ","羽","[[['깃'], ['우']]]","羽","0","6","32701","7FBD","U+7FBD"
"우","3급","于","[[['어조사'], ['우']]]","二","1","3","20110","4E8E","U+4E8E"
"우","3급","尤","[[['더욱'], ['우']]]","尢","1","4","23588","5C24","U+5C24"
"우","3급","又","[[['또'], ['우']]]","又","0","2","21448","53C8","U+53C8"
"우","2급","佑","[[['도울'], ['우']]]","人","5","7","20305","4F51","U+4F51"
"우","2급","禹","[[['성(姓)'], ['우']]]","禸","4","9","31161","79B9","U+79B9"
"우","2급","祐","[[['복(福)'], ['우']]]","示","5","10","31056","7950","U+7950"
"우","1급","虞","[[['염려할', '나라이름'], ['우']]]","虍","7","13","34398","865E","U+865E"
"우","1급","迂","[[['에돌'], ['우']]]","辵","3","7","36802","8FC2","U+8FC2"
"우","1급","寓","[[['부칠[寄]'], ['우']]]","宀","9","12","23507","5BD3","U+5BD3"
"우","1급","嵎","[[['산굽이'], ['우']]]","山","9","12","23886","5D4E","U+5D4E"
"우","1급","隅","[[['모퉁이'], ['우']]]","阜","9","12","38533","9685","U+9685"
"우","특급Ⅱ","釪","[[['바리때'], ['우']]]","金","3","11","37354","91EA","U+91EA"
"우","특급Ⅱ","禑","[[['복'], ['우']]]","示","9","14","31121","7991","U+7991"
"우","특급Ⅱ","旴","[[['해뜰'], ['우']]]","日","3","7","26100","65F4","U+65F4"
"우","특급Ⅱ","玗","[[['옥돌'], ['우']]]","玉","3","7","29591","7397","U+7397"
"우","특급Ⅱ","瑀","[[['옥돌'], ['우']]]","玉","9","13","29760","7440","U+7440"
"우","특급Ⅱ","盂","[[['바리'], ['우']]]","皿","3","8","30402","76C2","U+76C2"
"우","특급Ⅱ","藕","[[['연뿌리'], ['우']]]","艸","15","19","34261","85D5","U+85D5"
"우","특급Ⅱ","雩","[[['기우제'], ['우']]]","雨","3","11","38633","96E9","U+96E9"
"우","특급Ⅱ","紆","[[['얽힐'], ['우']]]","糸","3","9","32006","7D06","U+7D06"
"우","특급Ⅱ","芋","[[['토란'], ['우']]]","艸","3","7","33419","828B","U+828B"
"우","특급","盱","[[['눈부릅뜰'], ['우']]]","目","3","8","30449","76F1","U+76F1"
"우","특급","吁","[[['탄식할'], ['우']]]","口","3","6","21505","5401","U+5401"
"우","특급","俁","[[['클'], ['우']]]","人","7","9","20417","4FC1","U+4FC1"
"우","특급","堣","[[['땅이름'], ['우']]]","土","9","12","22563","5823","U+5823"
"우","특급","楀","[[['나무이름'], ['우']]]","木","9","13","26944","6940","U+6940"
"우","특급","耦","[[['짝'], ['우']]]","耒","9","15","32806","8026","U+8026"
"우","특급","訏","[[['속일'], ['우']]]","言","3","10","35343","8A0F","U+8A0F"
"우","특급","懮","[[['근심할'], ['우']]]","心","15","18","25070","61EE","U+61EE"
"우","특급","噳","[[['떼지을', '웃는모양'], ['우']]]","口","13","16","22131","5673","U+5673"
"우","특급","麌","[[['수사슴', '떼지어모일'], ['우']]]","鹿","7","18","40588","9E8C","U+9E8C"
"우","특급","麀","[[['암사슴'], ['우']]]","鹿","2","13","40576","9E80","U+9E80"
"우","특급","踽","[[['홀로걸을'], ['우']]]","足","9","16","36413","8E3D","U+8E3D"
"우","특급","耰","[[['고무래'], ['우']]]","耒","15","21","32816","8030","U+8030"
"우","특급","訧","[[['허물'], ['우']]]","言","4","11","35367","8A27","U+8A27"
"욱","2급","旭","[[['아침해'], ['욱']]]","日","2","6","26093","65ED","U+65ED"
"욱","2급","昱","[[['햇빛밝을'], ['욱']]]","日","5","9","26161","6631","U+6631"
"욱","2급","煜","[[['빛날'], ['욱']]]","火","9","13","29020","715C","U+715C"
"욱","2급","郁","[[['성할'], ['욱']]]","邑","6","9","37057","90C1","U+90C1"
"욱","2급","頊","[[['삼갈'], ['욱']]]","頁","4","13","38922","980A","U+980A"
"욱","특급Ⅱ","栯","[[['나무이름'], ['욱']]]","木","6","10","26671","682F","U+682F"
"욱","특급Ⅱ","彧","[[['문채'], ['욱']]]","彡","7","10","24423","5F67","U+5F67"
"욱","특급Ⅱ","勖","[[['힘쓸'], ['욱']]]","力","9","11","21206","52D6","U+52D6"
"욱","특급Ⅱ","稶","[[['무성할'], ['욱']]]","禾","10","15","31286","7A36","U+7A36"
"욱","특급","稢","[[['서직무성할'], ['욱']]]","禾","8","13","31266","7A22","U+7A22"
"욱","특급","薁","[[['머루'], ['욱']]]","艸","13","17","34177","8581","U+8581"
"욱","특급","勗","[[['힘쓸'], ['욱']]]","力","9","11","21207","52D7","U+52D7"
"욱","특급","燠","[[['더울'], ['욱']]]","火","13","17","29152","71E0","U+71E0"
"운","6급Ⅱ","運","[[['옮길'], ['운']]]","辵","9","13","36939","904B","U+904B"
"운","5급Ⅱ","雲","[[['구름'], ['운']]]","雨","4","12","38642","96F2","U+96F2"
"운","3급Ⅱ","韻","[[['운'], ['운']]]","音","10","19","38907","97FB","U+97FB"
"운","3급","云","[[['이를'], ['운']]]","二","2","4","20113","4E91","U+4E91"
"운","2급","芸","[[['향풀'], ['운']]]","艸","4","8","33464","82B8","U+82B8"
"운","1급","耘","[[['김맬'], ['운']]]","耒","4","10","32792","8018","U+8018"
"운","1급","殞","[[['죽을'], ['운']]]","歹","10","14","27550","6B9E","U+6B9E"
"운","1급","隕","[[['떨어질'], ['운']]]","阜","10","13","38549","9695","U+9695"
"운","특급Ⅱ","蕓","[[['평지'], ['운']]]","艸","12","16","34131","8553","U+8553"
"운","특급Ⅱ","澐","[[['큰물결'], ['운']]]","水","12","15","28560","6F90","U+6F90"
"운","특급Ⅱ","橒","[[['나무이름'], ['운']]]","木","12","16","27218","6A52","U+6A52"
"운","특급Ⅱ","熉","[[['노란모양'], ['운']]]","火","10","14","29065","7189","U+7189"
"운","특급","沄","[[['물콸콸흐를'], ['운']]]","水","4","7","27780","6C84","U+6C84"
"운","특급","篔","[[['왕대'], ['운']]]","竹","10","16","31700","7BD4","U+7BD4"
"울","2급","鬱","[[['답답할'], ['울']]]","鬯","19","29","39729","9B31","U+9B31"
"울","2급","蔚","[[['고을이름'], ['울']]]","艸","11","15","34074","851A","U+851A"
"울","특급Ⅱ","亐","[[['땅이름'], ['울']]]","乙","3","4","20112","4E90","U+4E90"
"울","특급","菀","[[['무성할'], ['울']], [['동산'], ['원']], [['개미취'], ['완']]]","艸","8","12","33728","83C0","U+83C0"
"웅","5급","雄","[[['수컷'], ['웅']]]","隹","4","12","38596","96C4","U+96C4"
"웅","2급","熊","[[['곰'], ['웅']]]","火","10","14","29066","718A","U+718A"
"원","6급","園","[[['동산'], ['원']]]","囗","10","13","22290","5712","U+5712"
"원","6급","遠","[[['멀'], ['원']]]","辵","10","14","36960","9060","U+9060"
"원","5급Ⅱ","元","[[['으뜸'], ['원']]]","儿","2","4","20803","5143","U+5143"
"원","5급","原","[[['언덕'], ['원']]]","厂","8","10","21407","539F","U+539F"
"원","5급","院","[[['집'], ['원']]]","阜","7","10","38498","9662","U+9662"
"원","5급","願","[[['원할'], ['원']]]","頁","10","19","39000","9858","U+9858"
"원","4급Ⅱ","圓","[[['둥글'], ['원']]]","囗","10","13","22291","5713","U+5713"
"원","4급Ⅱ","員","[[['인원'], ['원']]]","口","7","10","21729","54E1","U+54E1"
"원","4급","怨","[[['원망할'], ['원']]]","心","5","9","24616","6028","U+6028"
"원","4급","援","[[['도울'], ['원']]]","手","9","12","25588","63F4","U+63F4"
"원","4급","源","[[['근원'], ['원']]]","水","10","13","28304","6E90","U+6E90"
"원","2급","苑","[[['나라동산'], ['원']]]","艸","5","9","33489","82D1","U+82D1"
"원","2급","瑗","[[['구슬'], ['원']]]","玉","9","13","29783","7457","U+7457"
"원","2급","袁","[[['성(姓)'], ['원']]]","衣","4","10","34945","8881","U+8881"
"원","2급","媛","[[['계집'], ['원']]]","女","9","12","23195","5A9B","U+5A9B"
"원","1급","冤","[[['원통할'], ['원']]]","冖","8","10","20900","51A4","U+51A4"
"원","1급","猿","[[['원숭이'], ['원']]]","犬","10","13","29503","733F","U+733F"
"원","1급","鴛","[[['원앙'], ['원']]]","鳥","5","16","40219","9D1B","U+9D1B"
"원","특급Ⅱ","垣","[[['담'], ['원']]]","土","6","9","22435","57A3","U+57A3"
"원","특급Ⅱ","轅","[[['끌채'], ['원']]]","車","10","17","36677","8F45","U+8F45"
"원","특급Ⅱ","円","[[['둥글[圓]'], ['원']]]","冂","2","4","20870","5186","U+5186"
"원","특급Ⅱ","湲","[[['물졸졸흐를'], ['원']]]","水","9","12","28274","6E72","U+6E72"
"원","특급Ⅱ","沅","[[['물이름'], ['원']]]","水","4","7","27781","6C85","U+6C85"
"원","특급Ⅱ","嫄","[[['여자이름'], ['원']]]","女","10","13","23236","5AC4","U+5AC4"
"원","특급Ⅱ","愿","[[['삼갈'], ['원']]]","心","10","14","24895","613F","U+613F"
"원","특급Ⅱ","洹","[[['물이름'], ['원']]]","水","6","9","27961","6D39","U+6D39"
"원","특급Ⅱ","寃","[[['원통할[冤]'], ['원']]]","宀","8","11","23491","5BC3","U+5BC3"
"원","특급Ⅱ","爰","[[['이에'], ['원']]]","爪","5","9","29232","7230","U+7230"
"원","특급","黿","[[['큰자라'], ['원']]]","黽","4","17","40703","9EFF","U+9EFF"
"원","특급","騵","[[['붉은말'], ['원']]]","馬","10","20","39477","9A35","U+9A35"
"월","8급","月","[[['달'], ['월']]]","月","0","4","26376","6708","U+6708"
"월","3급Ⅱ","越","[[['넘을'], ['월']]]","走","5","12","36234","8D8A","U+8D8A"
"월","특급Ⅱ","鉞","[[['도끼'], ['월']]]","金","5","13","37470","925E","U+925E"
"월","특급","刖","[[['발꿈치벨'], ['월']]]","刀","4","6","21014","5216","U+5216"
"월","특급","軏","[[['멍에막이'], ['월']]]","車","3","10","36559","8ECF","U+8ECF"
"위","5급Ⅱ","偉","[[['클'], ['위']]]","人","9","11","20553","5049","U+5049"
"위","5급","位","[[['자리'], ['위']]]","人","5","7","20301","4F4D","U+4F4D"
"위","4급Ⅱ","衛","[[['지킬'], ['위']]]","行","9","15","34907","885B","U+885B"
"위","4급Ⅱ","爲","[[['하', '할'], ['위']]]","爪","8","12","29234","7232","U+7232"
"위","4급","圍","[[['에워쌀'], ['위']]]","囗","9","12","22285","570D","U+570D"
"위","4급","委","[[['맡길'], ['위']]]","女","5","8","22996","59D4","U+59D4"
"위","4급","威","[[['위엄'], ['위']]]","女","6","9","23041","5A01","U+5A01"
"위","4급","慰","[[['위로할'], ['위']]]","心","11","15","24944","6170","U+6170"
"위","4급","危","[[['위태할'], ['위']]]","卩","4","6","21361","5371","U+5371"
"위","3급Ⅱ","胃","[[['밥통'], ['위']]]","肉","5","9","32963","80C3","U+80C3"
"위","3급Ⅱ","僞","[[['거짓'], ['위']]]","人","12","14","20702","50DE","U+50DE"
"위","3급Ⅱ","謂","[[['이를'], ['위']]]","言","9","16","35586","8B02","U+8B02"
"위","3급","違","[[['어긋날'], ['위']]]","辵","9","13","36949","9055","U+9055"
"위","3급","緯","[[['씨'], ['위']]]","糸","9","15","32239","7DEF","U+7DEF"
"위","2급","尉","[[['벼슬'], ['위']]]","寸","8","11","23561","5C09","U+5C09"
"위","2급","渭","[[['물이름'], ['위']]]","水","9","12","28205","6E2D","U+6E2D"
"위","2급","韋","[[['가죽'], ['위']]]","韋","0","9","38859","97CB","U+97CB"
"위","2급","魏","[[['성(姓)'], ['위']]]","鬼","8","18","39759","9B4F","U+9B4F"
"위","1급","萎","[[['시들'], ['위']]]","艸","8","12","33806","840E","U+840E"
"위","특급Ⅱ","暐","[[['빛날'], ['위']]]","日","9","13","26256","6690","U+6690"
"위","특급Ⅱ","葦","[[['갈대'], ['위']]]","艸","9","13","33894","8466","U+8466"
"위","특급Ⅱ","瑋","[[['옥이름'], ['위']]]","玉","9","13","29771","744B","U+744B"
"위","특급Ⅱ","蔿","[[['애기풀'], ['위']]]","艸","12","16","34111","853F","U+853F"
"위","특급Ⅱ","蝟","[[['고슴도치'], ['위']]]","虫","9","15","34655","875F","U+875F"
"위","특급Ⅱ","褘","[[['휘장'], ['위']]]","衣","9","14","35096","8918","U+8918"
"위","특급","藯","[[['익모초'], ['위']]]","艸","15","19","34287","85EF","U+85EF"
"위","특급","韡","[[['밝고성한모양'], ['위']]]","韋","12","21","38881","97E1","U+97E1"
"위","특급","喟","[[['한숨쉴'], ['위']]]","口","9","12","21919","559F","U+559F"
"위","특급","煒","[[['빛날'], ['위']]]","火","9","13","29010","7152","U+7152"
"위","특급","闈","[[['대궐안작은문'], ['위']]]","門","9","17","38344","95C8","U+95C8"
"유","7급","有","[[['있을'], ['유']]]","月","2","6","26377","6709","U+6709"
"유","6급","由","[[['말미암을'], ['유']]]","田","0","5","30001","7531","U+7531"
"유","6급","油","[[['기름'], ['유']]]","水","5","8","27833","6CB9","U+6CB9"
"유","4급","遊","[[['놀'], ['유']]]","辵","9","13","36938","904A","U+904A"
"유","4급","乳","[[['젖'], ['유']]]","乙","7","8","20083","4E73","U+4E73"
"유","4급","儒","[[['선비'], ['유']]]","人","14","16","20754","5112","U+5112"
